"","agencyname","day","hearing"
"6058","ECDC",2016-12-27,0
"6059","ECDC",2016-12-28,0
"6060","ECDC",2016-12-29,0
"6061","ECDC",2016-12-30,0
"6062","ECDC",2016-12-31,0
"6063","ECDC",2017-01-01,0
"6064","ECDC",2017-01-02,0
"6065","ECDC",2017-01-03,0
"6066","ECDC",2017-01-04,0
"6067","ECDC",2017-01-05,0
"6068","ECDC",2017-01-06,0
"6069","ECDC",2017-01-07,0
"6070","ECDC",2017-01-08,0
"6071","ECDC",2017-01-09,0
"6072","ECDC",2017-01-10,0
"6073","ECDC",2017-01-11,0
"6074","ECDC",2017-01-12,0
"6075","ECDC",2017-01-13,0
"6076","ECDC",2017-01-14,0
"6077","ECDC",2017-01-15,0
"6078","ECDC",2017-01-16,0
"6079","ECDC",2017-01-17,0
"6080","ECDC",2017-01-18,0
"6081","ECDC",2017-01-19,0
"6082","ECDC",2017-01-20,0
"6083","ECDC",2017-01-21,0
"6084","ECDC",2017-01-22,0
"6085","ECDC",2017-01-23,0
"6086","ECDC",2017-01-24,0
"6087","ECDC",2017-01-25,0
"6088","ECDC",2017-01-26,0
"6089","ECDC",2017-01-27,0
"6090","ECDC",2017-01-28,0
"6091","ECDC",2017-01-29,0
"6092","ECDC",2017-01-30,0
"6093","ECDC",2017-01-31,0
"6094","ECDC",2017-02-01,0
"6095","ECDC",2017-02-02,0
"6096","ECDC",2017-02-03,0
"6097","ECDC",2017-02-04,0
"6098","ECDC",2017-02-05,0
"6099","ECDC",2017-02-06,0
"6100","ECDC",2017-02-07,0
"6101","ECDC",2017-02-08,0
"6102","ECDC",2017-02-09,0
"6103","ECDC",2017-02-10,0
"6104","ECDC",2017-02-11,0
"6105","ECDC",2017-02-12,0
"6106","ECDC",2017-02-13,0
"6107","ECDC",2017-02-14,0
"6108","ECDC",2017-02-15,0
"6109","ECDC",2017-02-16,0
"6110","ECDC",2017-02-17,0
"6111","ECDC",2017-02-18,0
"6112","ECDC",2017-02-19,0
"6113","ECDC",2017-02-20,0
"6114","ECDC",2017-02-21,0
"6115","ECDC",2017-02-22,0
"6116","ECDC",2017-02-23,0
"6117","ECDC",2017-02-24,0
"6118","ECDC",2017-02-25,0
"6119","ECDC",2017-02-26,0
"6120","ECDC",2017-02-27,0
"6121","ECDC",2017-02-28,0
"6122","ECDC",2017-03-01,0
"6123","ECDC",2017-03-02,0
"6124","ECDC",2017-03-03,0
"6125","ECDC",2017-03-04,0
"6126","ECDC",2017-03-05,0
"6127","ECDC",2017-03-06,0
"6128","ECDC",2017-03-07,0
"6129","ECDC",2017-03-08,0
"6130","ECDC",2017-03-09,0
"6131","ECDC",2017-03-10,0
"6132","ECDC",2017-03-11,0
"6133","ECDC",2017-03-12,0
"6134","ECDC",2017-03-13,0
"6135","ECDC",2017-03-14,0
"6136","ECDC",2017-03-15,0
"6137","ECDC",2017-03-16,0
"6138","ECDC",2017-03-17,0
"6139","ECDC",2017-03-18,0
"6140","ECDC",2017-03-19,0
"6141","ECDC",2017-03-20,0
"6142","ECDC",2017-03-21,0
"6143","ECDC",2017-03-22,0
"6144","ECDC",2017-03-23,0
"6145","ECDC",2017-03-24,0
"6146","ECDC",2017-03-25,0
"6147","ECDC",2017-03-26,0
"6148","ECDC",2017-03-27,0
"6149","ECDC",2017-03-28,0
"6150","ECDC",2017-03-29,0
"6151","ECDC",2017-03-30,0
"6152","ECDC",2017-03-31,0
"6153","ECDC",2017-04-01,0
"6154","ECDC",2017-04-02,0
"6155","ECDC",2017-04-03,0
"6156","ECDC",2017-04-04,0
"6157","ECDC",2017-04-05,0
"6158","ECDC",2017-04-06,0
"6159","ECDC",2017-04-07,0
"6160","ECDC",2017-04-08,0
"6161","ECDC",2017-04-09,0
"6162","ECDC",2017-04-10,0
"6163","ECDC",2017-04-11,0
"6164","ECDC",2017-04-12,0
"6165","ECDC",2017-04-13,0
"6166","ECDC",2017-04-14,0
"6167","ECDC",2017-04-15,0
"6168","ECDC",2017-04-16,0
"6169","ECDC",2017-04-17,0
"6170","ECDC",2017-04-18,0
"6171","ECDC",2017-04-19,0
"6172","ECDC",2017-04-20,0
"6173","ECDC",2017-04-21,0
"6174","ECDC",2017-04-22,0
"6175","ECDC",2017-04-23,0
"6176","ECDC",2017-04-24,0
"6177","ECDC",2017-04-25,1
"6178","ECDC",2017-04-26,0
"6179","ECDC",2017-04-27,0
"6180","ECDC",2017-04-28,0
"6181","ECDC",2017-04-29,0
"6182","ECDC",2017-04-30,0
"6183","ECDC",2017-05-01,0
"6184","ECDC",2017-05-02,0
"6185","ECDC",2017-05-03,0
"6186","ECDC",2017-05-04,0
"6187","ECDC",2017-05-05,0
"6188","ECDC",2017-05-06,0
"6189","ECDC",2017-05-07,0
"6190","ECDC",2017-05-08,0
"6191","ECDC",2017-05-09,0
"6192","ECDC",2017-05-10,0
"6193","ECDC",2017-05-11,0
"6194","ECDC",2017-05-12,0
"6195","ECDC",2017-05-13,0
"6196","ECDC",2017-05-14,0
"6197","ECDC",2017-05-15,0
"6198","ECDC",2017-05-16,0
"6199","ECDC",2017-05-17,0
"6200","ECDC",2017-05-18,0
"6201","ECDC",2017-05-19,0
"6202","ECDC",2017-05-20,0
"6203","ECDC",2017-05-21,0
"6204","ECDC",2017-05-22,0
"6205","ECDC",2017-05-23,0
"6206","ECDC",2017-05-24,0
"6207","ECDC",2017-05-25,0
"6208","ECDC",2017-05-26,0
"6209","ECDC",2017-05-27,0
"6210","ECDC",2017-05-28,0
"6211","ECDC",2017-05-29,0
"6212","ECDC",2017-05-30,0
"6213","ECDC",2017-05-31,0
"6214","ECDC",2017-06-01,0
"6215","ECDC",2017-06-02,0
"6216","ECDC",2017-06-03,0
"6217","ECDC",2017-06-04,0
"6218","ECDC",2017-06-05,0
"6219","ECDC",2017-06-06,0
"6220","ECDC",2017-06-07,0
"6221","ECDC",2017-06-08,0
"6222","ECDC",2017-06-09,0
"6223","ECDC",2017-06-10,0
"6224","ECDC",2017-06-11,0
"6225","ECDC",2017-06-12,0
"6226","ECDC",2017-06-13,0
"6227","ECDC",2017-06-14,0
"6228","ECDC",2017-06-15,0
"6229","ECDC",2017-06-16,0
"6230","ECDC",2017-06-17,0
"6231","ECDC",2017-06-18,0
"6232","ECDC",2017-06-19,0
"6233","ECDC",2017-06-20,0
"6234","ECDC",2017-06-21,0
"6235","ECDC",2017-06-22,0
"6236","ECDC",2017-06-23,0
"6237","ECDC",2017-06-24,0
"6238","ECDC",2017-06-25,0
"6239","ECDC",2017-06-26,0
"6240","ECDC",2017-06-27,0
"6241","ECDC",2017-06-28,0
"6242","ECDC",2017-06-29,0
"6243","ECDC",2017-06-30,0
"6244","ECDC",2017-07-01,0
"6245","ECDC",2017-07-02,0
"6246","ECDC",2017-07-03,0
"6247","ECDC",2017-07-04,0
"6248","ECDC",2017-07-05,0
"6249","ECDC",2017-07-06,0
"6250","ECDC",2017-07-07,0
"6251","ECDC",2017-07-08,0
"6252","ECDC",2017-07-09,0
"6253","ECDC",2017-07-10,0
"6254","ECDC",2017-07-11,0
"6255","ECDC",2017-07-12,0
"6256","ECDC",2017-07-13,0
"6257","ECDC",2017-07-14,0
"6258","ECDC",2017-07-15,0
"6259","ECDC",2017-07-16,0
"6260","ECDC",2017-07-17,0
"6261","ECDC",2017-07-18,0
"6262","ECDC",2017-07-19,0
"6263","ECDC",2017-07-20,0
"6264","ECDC",2017-07-21,0
"6265","ECDC",2017-07-22,0
"6266","ECDC",2017-07-23,0
"6267","ECDC",2017-07-24,0
"6268","ECDC",2017-07-25,0
"6269","ECDC",2017-07-26,0
"6270","ECDC",2017-07-27,0
"6271","ECDC",2017-07-28,0
"6272","ECDC",2017-07-29,0
"6273","ECDC",2017-07-30,0
"6274","ECDC",2017-07-31,0
"6275","ECDC",2017-08-01,0
"6276","ECDC",2017-08-02,0
"6277","ECDC",2017-08-03,0
"6278","ECDC",2017-08-04,0
"6279","ECDC",2017-08-05,0
"6280","ECDC",2017-08-06,0
"6281","ECDC",2017-08-07,0
"6282","ECDC",2017-08-08,0
"6283","ECDC",2017-08-09,0
"6284","ECDC",2017-08-10,0
"6285","ECDC",2017-08-11,0
"6286","ECDC",2017-08-12,0
"6287","ECDC",2017-08-13,0
"6288","ECDC",2017-08-14,0
"6289","ECDC",2017-08-15,0
"6290","ECDC",2017-08-16,0
"6291","ECDC",2017-08-17,0
"6292","ECDC",2017-08-18,0
"6293","ECDC",2017-08-19,0
"6294","ECDC",2017-08-20,0
"6295","ECDC",2017-08-21,0
"6296","ECDC",2017-08-22,0
"6297","ECDC",2017-08-23,0
"6298","ECDC",2017-08-24,0
"6299","ECDC",2017-08-25,0
"6300","ECDC",2017-08-26,0
"6301","ECDC",2017-08-27,0
"6302","ECDC",2017-08-28,0
"6303","ECDC",2017-08-29,0
"6304","ECDC",2017-08-30,0
"6305","ECDC",2017-08-31,0
"6306","ECDC",2017-09-01,0
"6307","ECDC",2017-09-02,0
"6308","ECDC",2017-09-03,0
"6309","ECDC",2017-09-04,0
"6310","ECDC",2017-09-05,0
"6311","ECDC",2017-09-06,0
"6312","ECDC",2017-09-07,0
"6313","ECDC",2017-09-08,0
"6314","ECDC",2017-09-09,0
"6315","ECDC",2017-09-10,0
"6316","ECDC",2017-09-11,0
"6317","ECDC",2017-09-12,0
"6318","ECDC",2017-09-13,0
"6319","ECDC",2017-09-14,0
"6320","ECDC",2017-09-15,0
"6321","ECDC",2017-09-16,0
"6322","ECDC",2017-09-17,0
"6323","ECDC",2017-09-18,0
"6324","ECDC",2017-09-19,0
"6325","ECDC",2017-09-20,0
"6326","ECDC",2017-09-21,0
"6327","ECDC",2017-09-22,0
"6328","ECDC",2017-09-23,0
"6329","ECDC",2017-09-24,0
"6330","ECDC",2017-09-25,0
"6331","ECDC",2017-09-26,0
"6332","ECDC",2017-09-27,0
"6333","ECDC",2017-09-28,0
"6334","ECDC",2017-09-29,0
"6335","ECDC",2017-09-30,0
"6336","ECDC",2017-10-01,0
"6337","ECDC",2017-10-02,0
"6338","ECDC",2017-10-03,0
"6339","ECDC",2017-10-04,0
"6340","ECDC",2017-10-05,0
"6341","ECDC",2017-10-06,0
"6342","ECDC",2017-10-07,0
"6343","ECDC",2017-10-08,0
"6344","ECDC",2017-10-09,0
"6345","ECDC",2017-10-10,0
"6346","ECDC",2017-10-11,0
"6347","ECDC",2017-10-12,0
"6348","ECDC",2017-10-13,0
"6349","ECDC",2017-10-14,0
"6350","ECDC",2017-10-15,0
"6351","ECDC",2017-10-16,0
"6352","ECDC",2017-10-17,0
"6353","ECDC",2017-10-18,0
"6354","ECDC",2017-10-19,0
"6355","ECDC",2017-10-20,0
"6356","ECDC",2017-10-21,0
"6357","ECDC",2017-10-22,0
"6358","ECDC",2017-10-23,0
"6359","ECDC",2017-10-24,0
"6360","ECDC",2017-10-25,0
"6361","ECDC",2017-10-26,0
"6362","ECDC",2017-10-27,0
"6363","ECDC",2017-10-28,0
"6364","ECDC",2017-10-29,0
"6365","ECDC",2017-10-30,0
"6366","ECDC",2017-10-31,0
"6367","ECDC",2017-11-01,0
"6368","ECDC",2017-11-02,0
"6369","ECDC",2017-11-03,0
"6370","ECDC",2017-11-04,0
"6371","ECDC",2017-11-05,0
"6372","ECDC",2017-11-06,0
"6373","ECDC",2017-11-07,0
"6374","ECDC",2017-11-08,0
"6375","ECDC",2017-11-09,0
"6376","ECDC",2017-11-10,0
"6377","ECDC",2017-11-11,0
"6378","ECDC",2017-11-12,0
"6379","ECDC",2017-11-13,0
"6380","ECDC",2017-11-14,0
"6381","ECDC",2017-11-15,0
"6382","ECDC",2017-11-16,0
"6383","ECDC",2017-11-17,0
"6384","ECDC",2017-11-18,0
"6385","ECDC",2017-11-19,0
"6386","ECDC",2017-11-20,0
"6387","ECDC",2017-11-21,0
"6388","ECDC",2017-11-22,0
"6389","ECDC",2017-11-23,0
"6390","ECDC",2017-11-24,0
"6391","ECDC",2017-11-25,0
"6392","ECDC",2017-11-26,0
"6393","ECDC",2017-11-27,0
"6394","ECDC",2017-11-28,0
"6395","ECDC",2017-11-29,0
"6396","ECDC",2017-11-30,0
"6397","ECDC",2017-12-01,0
"6398","ECDC",2017-12-02,0
"6399","ECDC",2017-12-03,0
"6400","ECDC",2017-12-04,0
"6401","ECDC",2017-12-05,0
"6402","ECDC",2017-12-06,0
"6403","ECDC",2017-12-07,0
"6404","ECDC",2017-12-08,0
"6405","ECDC",2017-12-09,0
"6406","ECDC",2017-12-10,0
"6407","ECDC",2017-12-11,0
"6408","ECDC",2017-12-12,0
"6409","ECDC",2017-12-13,0
"6410","ECDC",2017-12-14,0
"6411","ECDC",2017-12-15,0
"6412","ECDC",2017-12-16,0
"6413","ECDC",2017-12-17,0
"6414","ECDC",2017-12-18,0
"6415","ECDC",2017-12-19,0
"6416","ECDC",2017-12-20,0
"6417","ECDC",2017-12-21,0
"6418","ECDC",2017-12-22,0
"6419","ECDC",2017-12-23,0
"6420","ECDC",2017-12-24,0
"6421","ECDC",2017-12-25,0
"6422","ECDC",2017-12-26,0
"6423","ECDC",2017-12-27,0
"6424","ECDC",2017-12-28,0
"6425","ECDC",2017-12-29,0
"6426","ECDC",2017-12-30,0
"6427","ECDC",2017-12-31,0
"6428","ECDC",2018-01-01,0
"6429","ECDC",2018-01-02,0
"6430","ECDC",2018-01-03,0
"6431","ECDC",2018-01-04,0
"6432","ECDC",2018-01-05,0
"6433","ECDC",2018-01-06,0
"6434","ECDC",2018-01-07,0
"6435","ECDC",2018-01-08,0
"6436","ECDC",2018-01-09,0
"6437","ECDC",2018-01-10,0
"6438","ECDC",2018-01-11,0
"6439","ECDC",2018-01-12,0
"6440","ECDC",2018-01-13,0
"6441","ECDC",2018-01-14,0
"6442","ECDC",2018-01-15,0
"6443","ECDC",2018-01-16,0
"6444","ECDC",2018-01-17,0
"6445","ECDC",2018-01-18,0
"6446","ECDC",2018-01-19,0
"6447","ECDC",2018-01-20,0
"6448","ECDC",2018-01-21,0
"6449","ECDC",2018-01-22,0
"6450","ECDC",2018-01-23,0
"6451","ECDC",2018-01-24,0
"6452","ECDC",2018-01-25,0
"6453","ECDC",2018-01-26,0
"6454","ECDC",2018-01-27,0
"6455","ECDC",2018-01-28,0
"6456","ECDC",2018-01-29,0
"6457","ECDC",2018-01-30,0
"6458","ECDC",2018-01-31,0
"6459","ECDC",2018-02-01,1
"6460","ECDC",2018-02-02,0
"6461","ECDC",2018-02-03,0
"6462","ECDC",2018-02-04,0
"6463","ECDC",2018-02-05,0
"6464","ECDC",2018-02-06,0
"6465","ECDC",2018-02-07,0
"6466","ECDC",2018-02-08,0
"6467","ECDC",2018-02-09,0
"6468","ECDC",2018-02-10,0
"6469","ECDC",2018-02-11,0
"6470","ECDC",2018-02-12,0
"6471","ECDC",2018-02-13,0
"6472","ECDC",2018-02-14,0
"6473","ECDC",2018-02-15,0
"6474","ECDC",2018-02-16,0
"6475","ECDC",2018-02-17,0
"6476","ECDC",2018-02-18,0
"6477","ECDC",2018-02-19,0
"6478","ECDC",2018-02-20,0
"6479","ECDC",2018-02-21,0
"6480","ECDC",2018-02-22,0
"6481","ECDC",2018-02-23,0
"6482","ECDC",2018-02-24,0
"6483","ECDC",2018-02-25,0
"6484","ECDC",2018-02-26,0
"6485","ECDC",2018-02-27,0
"6486","ECDC",2018-02-28,0
"6487","ECDC",2018-03-01,0
"6488","ECDC",2018-03-02,0
"6489","ECDC",2018-03-03,0
"6490","ECDC",2018-03-04,0
"6491","ECDC",2018-03-05,0
"6492","ECDC",2018-03-06,0
"6493","ECDC",2018-03-07,0
"6494","ECDC",2018-03-08,0
"6495","ECDC",2018-03-09,0
"6496","ECDC",2018-03-10,0
"6497","ECDC",2018-03-11,0
"6498","ECDC",2018-03-12,0
"6499","ECDC",2018-03-13,0
"6500","ECDC",2018-03-14,0
"6501","ECDC",2018-03-15,0
"6502","ECDC",2018-03-16,0
"6503","ECDC",2018-03-17,0
"6504","ECDC",2018-03-18,0
"6505","ECDC",2018-03-19,0
"6506","ECDC",2018-03-20,0
"6507","ECDC",2018-03-21,0
"6508","ECDC",2018-03-22,0
"6509","ECDC",2018-03-23,0
"6510","ECDC",2018-03-24,0
"6511","ECDC",2018-03-25,0
"6512","ECDC",2018-03-26,0
"6513","ECDC",2018-03-27,0
"6514","ECDC",2018-03-28,0
"6515","ECDC",2018-03-29,0
"6516","ECDC",2018-03-30,0
"6517","ECDC",2018-03-31,0
"6518","ECDC",2018-04-01,0
"6519","ECDC",2018-04-02,0
"6520","ECDC",2018-04-03,0
"6521","ECDC",2018-04-04,0
"6522","ECDC",2018-04-05,0
"6523","ECDC",2018-04-06,0
"6524","ECDC",2018-04-07,0
"6525","ECDC",2018-04-08,0
"6526","ECDC",2018-04-09,0
"6527","ECDC",2018-04-10,0
"6528","ECDC",2018-04-11,0
"6529","ECDC",2018-04-12,0
"6530","ECDC",2018-04-13,0
"6531","ECDC",2018-04-14,0
"6532","ECDC",2018-04-15,0
"6533","ECDC",2018-04-16,0
"6534","ECDC",2018-04-17,0
"6535","ECDC",2018-04-18,0
"6536","ECDC",2018-04-19,0
"6537","ECDC",2018-04-20,0
"6538","ECDC",2018-04-21,0
"6539","ECDC",2018-04-22,0
"6540","ECDC",2018-04-23,0
"6541","ECDC",2018-04-24,0
"6542","ECDC",2018-04-25,0
"6543","ECDC",2018-04-26,0
"6544","ECDC",2018-04-27,0
"6545","ECDC",2018-04-28,0
"6546","ECDC",2018-04-29,0
"6547","ECDC",2018-04-30,0
"6548","ECDC",2018-05-01,0
"6549","ECDC",2018-05-02,0
"6550","ECDC",2018-05-03,0
"6551","ECDC",2018-05-04,0
"6552","ECDC",2018-05-05,0
"6553","ECDC",2018-05-06,0
"6554","ECDC",2018-05-07,0
"6555","ECDC",2018-05-08,0
"6556","ECDC",2018-05-09,0
"6557","ECDC",2018-05-10,0
"6558","ECDC",2018-05-11,0
"6559","ECDC",2018-05-12,0
"6560","ECDC",2018-05-13,0
"6561","ECDC",2018-05-14,0
"6562","ECDC",2018-05-15,0
"6563","ECDC",2018-05-16,0
"6564","ECDC",2018-05-17,0
"6565","ECDC",2018-05-18,0
"6566","ECDC",2018-05-19,0
"6567","ECDC",2018-05-20,0
"6568","ECDC",2018-05-21,0
"6569","ECDC",2018-05-22,0
"6570","ECDC",2018-05-23,0
"6571","ECDC",2018-05-24,0
"6572","ECDC",2018-05-25,0
"6573","ECDC",2018-05-26,0
"6574","ECDC",2018-05-27,0
"6575","ECDC",2018-05-28,0
"6576","ECDC",2018-05-29,0
"6577","ECDC",2018-05-30,0
"6578","ECDC",2018-05-31,0
"6579","ECDC",2018-06-01,0
"6580","ECDC",2018-06-02,0
"6581","ECDC",2018-06-03,0
"6582","ECDC",2018-06-04,0
"6583","ECDC",2018-06-05,0
"6584","ECDC",2018-06-06,0
"6585","ECDC",2018-06-07,0
"6586","ECDC",2018-06-08,0
"6587","ECDC",2018-06-09,0
"6588","ECDC",2018-06-10,0
"6589","ECDC",2018-06-11,0
"6590","ECDC",2018-06-12,0
"6591","ECDC",2018-06-13,0
"6592","ECDC",2018-06-14,0
"6593","ECDC",2018-06-15,0
"6594","ECDC",2018-06-16,0
"6595","ECDC",2018-06-17,0
"6596","ECDC",2018-06-18,0
"6597","ECDC",2018-06-19,0
"6598","ECDC",2018-06-20,0
"6599","ECDC",2018-06-21,0
"6600","ECDC",2018-06-22,0
"6601","ECDC",2018-06-23,0
"6602","ECDC",2018-06-24,0
"6603","ECDC",2018-06-25,0
"6604","ECDC",2018-06-26,0
"6605","ECDC",2018-06-27,0
"6606","ECDC",2018-06-28,0
"6607","ECDC",2018-06-29,0
"6608","ECDC",2018-06-30,0
"6609","ECDC",2018-07-01,0
"6610","ECDC",2018-07-02,0
"6611","ECDC",2018-07-03,0
"6612","ECDC",2018-07-04,0
"6613","ECDC",2018-07-05,0
"6614","ECDC",2018-07-06,0
"6615","ECDC",2018-07-07,0
"6616","ECDC",2018-07-08,0
"6617","ECDC",2018-07-09,0
"6618","ECDC",2018-07-10,0
"6619","ECDC",2018-07-11,0
"6620","ECDC",2018-07-12,0
"6621","ECDC",2018-07-13,0
"6622","ECDC",2018-07-14,0
"6623","ECDC",2018-07-15,0
"6624","ECDC",2018-07-16,0
"6625","ECDC",2018-07-17,0
"6626","ECDC",2018-07-18,0
"6627","ECDC",2018-07-19,0
"6628","ECDC",2018-07-20,0
"6629","ECDC",2018-07-21,0
"6630","ECDC",2018-07-22,0
"6631","ECDC",2018-07-23,0
"6632","ECDC",2018-07-24,0
"6633","ECDC",2018-07-25,0
"6634","ECDC",2018-07-26,0
"6635","ECDC",2018-07-27,0
"6636","ECDC",2018-07-28,0
"6637","ECDC",2018-07-29,0
"6638","ECDC",2018-07-30,0
"6639","ECDC",2018-07-31,0
"6640","ECDC",2018-08-01,0
"6641","ECDC",2018-08-02,0
"6642","ECDC",2018-08-03,0
"6643","ECDC",2018-08-04,0
"6644","ECDC",2018-08-05,0
"6645","ECDC",2018-08-06,0
"6646","ECDC",2018-08-07,0
"6647","ECDC",2018-08-08,0
"6648","ECDC",2018-08-09,0
"6649","ECDC",2018-08-10,0
"6650","ECDC",2018-08-11,0
"6651","ECDC",2018-08-12,0
"6652","ECDC",2018-08-13,0
"6653","ECDC",2018-08-14,0
"6654","ECDC",2018-08-15,0
"6655","ECDC",2018-08-16,0
"6656","ECDC",2018-08-17,0
"6657","ECDC",2018-08-18,0
"6658","ECDC",2018-08-19,0
"6659","ECDC",2018-08-20,0
"6660","ECDC",2018-08-21,0
"6661","ECDC",2018-08-22,0
"6662","ECDC",2018-08-23,0
"6663","ECDC",2018-08-24,0
"6664","ECDC",2018-08-25,0
"6665","ECDC",2018-08-26,0
"6666","ECDC",2018-08-27,0
"6667","ECDC",2018-08-28,0
"6668","ECDC",2018-08-29,0
"6669","ECDC",2018-08-30,0
"6670","ECDC",2018-08-31,0
"6671","ECDC",2018-09-01,0
"6672","ECDC",2018-09-02,0
"6673","ECDC",2018-09-03,0
"6674","ECDC",2018-09-04,0
"6675","ECDC",2018-09-05,0
"6676","ECDC",2018-09-06,0
"6677","ECDC",2018-09-07,0
"6678","ECDC",2018-09-08,0
"6679","ECDC",2018-09-09,0
"6680","ECDC",2018-09-10,0
"6681","ECDC",2018-09-11,0
"6682","ECDC",2018-09-12,0
"6683","ECDC",2018-09-13,0
"6684","ECDC",2018-09-14,0
"6685","ECDC",2018-09-15,0
"6686","ECDC",2018-09-16,0
"6687","ECDC",2018-09-17,0
"6688","ECDC",2018-09-18,0
"6689","ECDC",2018-09-19,0
"6690","ECDC",2018-09-20,0
"6691","ECDC",2018-09-21,0
"6692","ECDC",2018-09-22,0
"6693","ECDC",2018-09-23,0
"6694","ECDC",2018-09-24,0
"6695","ECDC",2018-09-25,0
"6696","ECDC",2018-09-26,0
"6697","ECDC",2018-09-27,0
"6698","ECDC",2018-09-28,0
"6699","ECDC",2018-09-29,0
"6700","ECDC",2018-09-30,0
"6701","ECDC",2018-10-01,0
"6702","ECDC",2018-10-02,0
"6703","ECDC",2018-10-03,0
"6704","ECDC",2018-10-04,0
"6705","ECDC",2018-10-05,0
"6706","ECDC",2018-10-06,0
"6707","ECDC",2018-10-07,0
"6708","ECDC",2018-10-08,0
"6709","ECDC",2018-10-09,0
"6710","ECDC",2018-10-10,0
"6711","ECDC",2018-10-11,0
"6712","ECDC",2018-10-12,0
"6713","ECDC",2018-10-13,0
"6714","ECDC",2018-10-14,0
"6715","ECDC",2018-10-15,0
"6716","ECDC",2018-10-16,0
"6717","ECDC",2018-10-17,0
"6718","ECDC",2018-10-18,0
"6719","ECDC",2018-10-19,0
"6720","ECDC",2018-10-20,0
"6721","ECDC",2018-10-21,0
"6722","ECDC",2018-10-22,0
"6723","ECDC",2018-10-23,0
"6724","ECDC",2018-10-24,0
"6725","ECDC",2018-10-25,0
"6726","ECDC",2018-10-26,0
"6727","ECDC",2018-10-27,0
"6728","ECDC",2018-10-28,0
"6729","ECDC",2018-10-29,0
"6730","ECDC",2018-10-30,0
"6731","ECDC",2018-10-31,0
"6732","ECDC",2018-11-01,0
"6733","ECDC",2018-11-02,0
"6734","ECDC",2018-11-03,0
"6735","ECDC",2018-11-04,0
"6736","ECDC",2018-11-05,0
"6737","ECDC",2018-11-06,0
"6738","ECDC",2018-11-07,0
"6739","ECDC",2018-11-08,0
"6740","ECDC",2018-11-09,0
"6741","ECDC",2018-11-10,0
"6742","ECDC",2018-11-11,0
"6743","ECDC",2018-11-12,0
"6744","ECDC",2018-11-13,0
"6745","ECDC",2018-11-14,0
"6746","ECDC",2018-11-15,0
"6747","ECDC",2018-11-16,0
"6748","ECDC",2018-11-17,0
"6749","ECDC",2018-11-18,0
"6750","ECDC",2018-11-19,0
"6751","ECDC",2018-11-20,0
"6752","ECDC",2018-11-21,0
"6753","ECDC",2018-11-22,0
"6754","ECDC",2018-11-23,0
"6755","ECDC",2018-11-24,0
"6756","ECDC",2018-11-25,0
"6757","ECDC",2018-11-26,0
"6758","ECDC",2018-11-27,0
"6759","ECDC",2018-11-28,0
"6760","ECDC",2018-11-29,0
"6761","ECDC",2018-11-30,0
"6762","ECDC",2018-12-01,0
"6763","ECDC",2018-12-02,0
"6764","ECDC",2018-12-03,0
"6765","ECDC",2018-12-04,0
"6766","ECDC",2018-12-05,0
"6767","ECDC",2018-12-06,0
"6768","ECDC",2018-12-07,0
"6769","ECDC",2018-12-08,0
"6770","ECDC",2018-12-09,0
"6771","ECDC",2018-12-10,0
"6772","ECDC",2018-12-11,0
"6773","ECDC",2018-12-12,0
"6774","ECDC",2018-12-13,0
"6775","ECDC",2018-12-14,0
"6776","ECDC",2018-12-15,0
"6777","ECDC",2018-12-16,0
"6778","ECDC",2018-12-17,0
"6779","ECDC",2018-12-18,0
"6780","ECDC",2018-12-19,0
"6781","ECDC",2018-12-20,0
"6782","ECDC",2018-12-21,0
"6783","ECDC",2018-12-22,0
"6784","ECDC",2018-12-23,0
"6785","ECDC",2018-12-24,0
"6786","ECDC",2018-12-25,0
"6787","ECDC",2018-12-26,0
"6788","ECDC",2018-12-27,0
"6789","ECDC",2018-12-28,0
"6790","ECDC",2018-12-29,0
"6791","ECDC",2018-12-30,0
"6792","ECDC",2018-12-31,0
"6793","ECDC",2019-01-01,0
"6794","ECDC",2019-01-02,0
"6795","ECDC",2019-01-03,0
"6796","ECDC",2019-01-04,0
"6797","ECDC",2019-01-05,0
"6798","ECDC",2019-01-06,0
"6799","ECDC",2019-01-07,0
"6800","ECDC",2019-01-08,0
"6801","ECDC",2019-01-09,0
"6802","ECDC",2019-01-10,0
"6803","ECDC",2019-01-11,0
"6804","ECDC",2019-01-12,0
"6805","ECDC",2019-01-13,0
"6806","ECDC",2019-01-14,0
"6807","ECDC",2019-01-15,0
"6808","ECDC",2019-01-16,0
"6809","ECDC",2019-01-17,0
"6810","ECDC",2019-01-18,0
"6811","ECDC",2019-01-19,0
"6812","ECDC",2019-01-20,0
"6813","ECDC",2019-01-21,0
"6814","ECDC",2019-01-22,0
"6815","ECDC",2019-01-23,0
"6816","ECDC",2019-01-24,0
"6817","ECDC",2019-01-25,0
"6818","ECDC",2019-01-26,0
"6819","ECDC",2019-01-27,0
"6820","ECDC",2019-01-28,0
"6821","ECDC",2019-01-29,0
"6822","ECDC",2019-01-30,0
"6823","ECDC",2019-01-31,0
"6824","ECDC",2019-02-01,0
"6825","ECDC",2019-02-02,0
"6826","ECDC",2019-02-03,0
"6827","ECDC",2019-02-04,0
"6828","ECDC",2019-02-05,0
"6829","ECDC",2019-02-06,0
"6830","ECDC",2019-02-07,0
"6831","ECDC",2019-02-08,0
"6832","ECDC",2019-02-09,0
"6833","ECDC",2019-02-10,0
"6834","ECDC",2019-02-11,0
